tconst,title,year,name,character
tt3495026,Fan,2016,Amrita Deb,Journalist
tt3495026,Fan,2016,Libert Olivera,Inspector 1
tt3495026,Fan,2016,Randeep Chana,Red Carpet Guest / Paparazzi Photographer
tt3495026,Fan,2016,Lakshmi Robertson,Kid In Madame Tussauds
tt3495026,Fan,2016,Rhythaam Sharma,Young Gaurav
tt3495026,Fan,2016,Eva Crankson,V.I.P. Guest
tt3495026,Fan,2016,Jai Patel,Media Jouralist
tt3495026,Fan,2016,Rebecca Emma Hinchliffe,QBC Reporter
tt3495026,Fan,2016,Deepak Bhandarkar,Pantry Man
tt3495026,Fan,2016,Dinesh Jain,Inspector 2
tt3495026,Fan,2016,Jamie Nichols,Madame Tussauds Security 1
tt3495026,Fan,2016,Sanjeev Uppal,Train Passenger Uncle
tt3495026,Fan,2016,Chris Cowlin,Police Officer (uncredited)
tt3679060,Kapow,2016,John Abraham,Kabir Shergill
tt3679060,Kapow,2016,Varun Dhawan,Junaid Ansari
tt3679060,Kapow,2016,Jacqueline Fernandez,Ishika
tt3679060,Kapow,2016,Akshaye Khanna,Wagah
tt3679060,Kapow,2016,Rahul Dev,Altaf
tt3679060,Kapow,2016,Saqib Saleem,Viraj Sharma
tt3679060,Kapow,2016,Vijay Raaz,Khabri Chacha
tt3679060,Kapow,2016,Akshay Kumar,Sameer Gazi
tt3679060,Kapow,2016,Rashmi Nigam,Mrs. Wagah
tt3679060,Kapow,2016,Nargis Fakhri,Samaira Dalal
tt3679060,Kapow,2016,Tarun Khanna,Saeed Naqvi
tt3679060,Kapow,2016,Parineeti Chopra,Muskaan
tt3679060,Kapow,2016,Satish Kaushik,Quereshi (voice)
tt3679060,Kapow,2016,Tirth,Viraj Sharma Fan (Kid)
tt3679060,Kapow,2016,Atul Wassan,India vs Pakistan (Commentator 2) (as Atul Waswani)
tt3679060,Kapow,2016,Ramiz Raja,India vs Pakistan (Commentator 1)
tt3679060,Kapow,2016,Omar Hassan,TSA Agent
tt3679060,Kapow,2016,Valeria,Airport Counter Lady
tt3679060,Kapow,2016,Darsheel,Wagah's Kid
tt3679060,Kapow,2016,Deepna Kumar,Birthday Girl
tt3679060,Kapow,2016,Ashu Sharma,Kamlesh Bhai
tt3679060,Kapow,2016,Deepak Kumar Verma,Abudin Bartender (as Deepak Verma)
tt3679060,Kapow,2016,Amin,Abudin Kid
tt3679060,Kapow,2016,Heydar Heman,SWAT Officer 1
tt3679060,Kapow,2016,Mir Sarwar,Abudin Arms Dealer
tt3679060,Kapow,2016,Hisham,Abudin Border Security Chief
tt3679060,Kapow,2016,Mohamed Nmilla,Abudin Truck Driver
tt3679060,Kapow,2016,Akash Dhar,Wagah Man
tt3679060,Kapow,2016,Aamir Yaseen,Hussain
tt3679060,Kapow,2016,Jitin Gaur,Rashid
tt3679060,Kapow,2016,Maximus,Bradman
tt3679060,Kapow,2016,Kashyap Kapoor,Sketch Artist
tt3679060,Kapow,2016,Mushtaq Kak,Supermarket Owner
tt3679060,Kapow,2016,Adam Stone,SWAT Officer 2 (as Adam Stone)
tt3679060,Kapow,2016,Anupriya Goenka,Alishka Iyer
tt3679060,Kapow,2016,Sahil Phull,Vishal Sinha (as Sahil Phull)
tt3679060,Kapow,2016,Manu Malik,Suited Man in Lift
tt3679060,Kapow,2016,Aasia,UAE Foreign Affairs Minister's PA
tt3679060,Kapow,2016,Sameer,UAE Foreign Affairs Minister
tt3679060,Kapow,2016,Faisal Rashid,Pakistani Cricket Fan
tt3679060,Kapow,2016,Madhur Arora,External Affairs Minister's PA
tt3679060,Kapow,2016,Mona Ambegaonkar,External Affairs Minister of India
tt3679060,Kapow,2016,Pawan Chopra,BCCI President
tt3679060,Kapow,2016,Mohinder Amarnath,Self (Indian Cricket Team Coach)
tt3679060,Kapow,2016,K.T.,Indian Cricket Team Junior Physio
tt3679060,Kapow,2016,Digvijay Purohit,
tt3679060,Kapow,2016,Aakash Chopra,India vs Sri Lanka (Commentator 2) (as Aakash Chopra)
tt3679060,Kapow,2016,Pommi Mbangwa,India vs Sri Lanka (Commentator 1) (as Pommie Mbangwa)
tt3679060,Kapow,2016,Mansoor Alfeeli,Captain (as Mansoor)
tt3679060,Kapow,2016,Teena Paradkar,Dancer
tt3679060,Kapow,2016,Prateek Saxena,Clubber
tt3679060,Kapow,2016,Nikhil Sonkeshariya,Unknown
tt3679060,Kapow,2016,Erand Hoxha,Capo (uncredited)
tt3679060,Kapow,2016,Syed Shujat,Beach / Pool Buddy (uncredited)
tt3771536,Shivaay,2016,Ajay Devgn,Shivaay
tt3771536,Shivaay,2016,Abigail Eames,Gaura
tt3771536,Shivaay,2016,Erika Kaar,Olga
tt3771536,Shivaay,2016,Sayyeshaa Saigal,Anushka
tt3771536,Shivaay,2016,Vir Das,Wahab
tt3771536,Shivaay,2016,Girish Karnad,Anushka's Father
tt3771536,Shivaay,2016,Saurabh Shukla,Sharma
tt3771536,Shivaay,2016,Sandeep Shrivastava,Indian Interpreter
tt3771536,Shivaay,2016,Amit Behl,Colonel
tt3771536,Shivaay,2016,Vikas Shorey,Major
tt3771536,Shivaay,2016,Pratik Khattar,Captain
tt3771536,Shivaay,2016,Aakash Dabhade,Indian Trekker (as Aakash Dabade)
tt3771536,Shivaay,2016,Bijou Thaangjam,Kancha (as Bijou T.)
tt3771536,Shivaay,2016,Ambika Oli,Lhamu
tt3771536,Shivaay,2016,Buddya Sunari Magar,Tresing (as Budda Suhar)
tt3771536,Shivaay,2016,Naresh Thapa,Yungchan
tt3771536,Shivaay,2016,Grace Girdhar,Kid Anushka
tt3771536,Shivaay,2016,Raynu Verma,Lady Doctor
tt3771536,Shivaay,2016,Aadil Sharma,Doctor
tt3771536,Shivaay,2016,Gary,Bathrobe Man
tt3771536,Shivaay,2016,Sharukh,Computer Room Man
tt3771536,Shivaay,2016,Yuri,8 Year Old Boy
tt3771536,Shivaay,2016,Nivaan Sen,
tt3771536,Shivaay,2016,Degvijay,
tt3771536,Shivaay,2016,Budhi Suhar,
tt3771536,Shivaay,2016,Alex,
tt3771536,Shivaay,2016,Vladimir Kolev,Colonel Borris
tt3771536,Shivaay,2016,Markus Ertelt,Changez / Sgt. Nikolai
tt3771536,Shivaay,2016,Miroslav Pashov,Ustinov
tt3771536,Shivaay,2016,Swen Raschka,Ivanovich
tt3771536,Shivaay,2016,Tsvetelin Pavlov,Mathew
tt3771536,Shivaay,2016,Maciej Bielski,Andre (as Majik)
tt3771536,Shivaay,2016,Ivailo Ivanov,Sergeant 1
tt3771536,Shivaay,2016,Anton Poriazov,Sergeant 2 (as Anton Poriaoz)
tt3771536,Shivaay,2016,Goran Mitrovski,Pimp 1
tt3771536,Shivaay,2016,Robert Maaser,Pimp 2
tt3771536,Shivaay,2016,Yulian Caesar,Immigration Officier / Airport Passanger (uncredited)
tt3771536,Shivaay,2016,Andreas Nguyen,Gangster (uncredited)
tt3771536,Shivaay,2016,Viktoria Nikolova,Waitress (uncredited)
tt3771536,Shivaay,2016,Georgi Stanislavov,Smuggler (uncredited)
tt3859980,Mohenjo Daro,2016,Hrithik Roshan,Sarman
tt3859980,Mohenjo Daro,2016,Pooja Hegde,Chaani
tt3859980,Mohenjo Daro,2016,Kabir Bedi,Maham
tt3859980,Mohenjo Daro,2016,Arunoday Singh,Moonja
tt3859980,Mohenjo Daro,2016,Suhasini Mulay,Laashi
tt3859980,Mohenjo Daro,2016,Nitish Bharadwaj,Durjan
tt3859980,Mohenjo Daro,2016,Kishori Shahane,Bima
tt3859980,Mohenjo Daro,2016,Sharad Kelkar,Srujan
tt3859980,Mohenjo Daro,2016,Manish Chaudhary,Priest
tt3859980,Mohenjo Daro,2016,Narendra Jha,Jakhiro
tt3859980,Mohenjo Daro,2016,Shaji Chaudhary,Kulka
tt3859980,Mohenjo Daro,2016,Tufail Khan Rigoo,Ishme Dagan
tt3859980,Mohenjo Daro,2016,Diganta Hazarika,Lothar
tt3859980,Mohenjo Daro,2016,Naina Trivedi,Junu
tt3859980,Mohenjo Daro,2016,Umang Vyas,Hojo
tt3859980,Mohenjo Daro,2016,Chandar Khanna,Chief of Farmers
tt3859980,Mohenjo Daro,2016,Dilip Raj,Chief of Artists
tt3859980,Mohenjo Daro,2016,Manohar Pandit,Chief of Merchants
tt3859980,Mohenjo Daro,2016,Baldeo Kalro,Chief of Brick Makers
tt3859980,Mohenjo Daro,2016,R.K. Sharma,Chief of Dyers
tt3859980,Mohenjo Daro,2016,Bharat Bhatia,Chief of Miners (as Bharat Bhatiya)
tt3859980,Mohenjo Daro,2016,Rishi Sharma,Chief of Fishermen
tt3859980,Mohenjo Daro,2016,Ajay Nathwani,Chief of Metal Workers
tt3859980,Mohenjo Daro,2016,Vindre Kaushal,Chief of Jewellers & Bead Makers
tt3859980,Mohenjo Daro,2016,Bhagvan Bablani,Chief of Weavers
tt3859980,Mohenjo Daro,2016,Sanjay Modyani,Chief of Guards
tt3859980,Mohenjo Daro,2016,Ajeet Puri,Chief of Land Owners
tt3859980,Mohenjo Daro,2016,Ram Falkoti,Chief of Potters
tt3859980,Mohenjo Daro,2016,Harry Sabhnani,Chief of Cattle Herders
tt3859980,Mohenjo Daro,2016,Suresh Marathe,Phulji
tt3859980,Mohenjo Daro,2016,Jividha Ashta,Raami
tt3859980,Mohenjo Daro,2016,Dawood Khan,Tax Collector
tt3859980,Mohenjo Daro,2016,Casey Frank,Bakar
tt3859980,Mohenjo Daro,2016,Michael Homik,Zokar
tt3859980,Mohenjo Daro,2016,Rajan Kapur,Maham's Scholar
tt3859980,Mohenjo Daro,2016,Raju Udasi,Maham's Scribe
tt3859980,Mohenjo Daro,2016,Vijay Sanap,Chief Bandit
tt3859980,Mohenjo Daro,2016,Musayyad Mustak Muchhale,Bandit 1
tt3859980,Mohenjo Daro,2016,Samar Ali,Bandit 2
tt3859980,Mohenjo Daro,2016,Rahul Gairola,Moonja's Bandit 1
tt3859980,Mohenjo Daro,2016,Ranjeet R. Jadhav,Moonja's Bandit 2
tt3859980,Mohenjo Daro,2016,Shyam,Chaani's Attendant 1
tt3859980,Mohenjo Daro,2016,Asif,Chaani's Attendant 2
tt3859980,Mohenjo Daro,2016,Rajesh Zhaveri,Amri Head Man
tt3859980,Mohenjo Daro,2016,Suresh Kumar,Makan
tt3859980,Mohenjo Daro,2016,Shyraa Roy,Mohini (uncredited)
tt4169250,M.S. Dhoni: The Untold Story,2016,Sushant Singh Rajput,M. S. Dhoni
tt4169250,M.S. Dhoni: The Untold Story,2016,Kiara Advani,Sakshi Singh Dhoni nee Rawat
tt4169250,M.S. Dhoni: The Untold Story,2016,Anupam Kher,Pan Singh Dhoni
tt4169250,M.S. Dhoni: The Untold Story,2016,Disha Patani,Priyanka Jha
tt4169250,M.S. Dhoni: The Untold Story,2016,Bhoomika Chawla,Jayanti Gupta
tt4169250,M.S. Dhoni: The Untold Story,2016,Sanjay Dadich,Satya Prakash Krishna (as Sanjay Dadhich)
tt4169250,M.S. Dhoni: The Untold Story,2016,Kali Prasad Mukherjee,A K Ganguly (as K P Ji)
tt4169250,M.S. Dhoni: The Untold Story,2016,Zeeshaan,Young Dhoni
tt4169250,M.S. Dhoni: The Untold Story,2016,Mithu Chakraborty,Mrs. Banerjee
tt4169250,M.S. Dhoni: The Untold Story,2016,Kranti Prakash Jha,Santosh Lal
tt4169250,M.S. Dhoni: The Untold Story,2016,Ashrut Jain,Shabbir
tt4169250,M.S. Dhoni: The Untold Story,2016,Brijendra Kala,Commentator Tiwari Ji
tt4169250,M.S. Dhoni: The Untold Story,2016,Mukesh Bhatt,Commentator Shukla Ji (as Mukesh S. Bhatt)
tt4169250,M.S. Dhoni: The Untold Story,2016,Jitin Gulati,Gautam Gupta
tt4169250,M.S. Dhoni: The Untold Story,2016,Sahil Gyan,Akash - Jvm school team captain)
tt4169250,M.S. Dhoni: The Untold Story,2016,Sushil Kumar Dutta,Das Babu
tt4169250,M.S. Dhoni: The Untold Story,2016,Sarvadaman Banerjee,Chanchal
tt4169250,M.S. Dhoni: The Untold Story,2016,Deepak Dutta,Dilip Vengsarkar
tt4169250,M.S. Dhoni: The Untold Story,2016,Mayur Bansiwal,Office staff
tt4169250,M.S. Dhoni: The Untold Story,2016,Rajendra Chawla,Dhoni's Sponsor
tt4169250,M.S. Dhoni: The Untold Story,2016,Santilal Mukherjee,Sarkar (as Shanti Lal)
tt4169250,M.S. Dhoni: The Untold Story,2016,Sandeep Nahar,Chottu Bhaiya
tt4169250,M.S. Dhoni: The Untold Story,2016,Herry Tangiri,Yuvraj Singh (as Herry Tangri)
tt4169250,M.S. Dhoni: The Untold Story,2016,Alok Pandey,Chittu
tt4169250,M.S. Dhoni: The Untold Story,2016,Rajesh Sharma,Keshav Ranjan Banerjee
tt4169250,M.S. Dhoni: The Untold Story,2016,Kumud Mishra,Mr. Deval
tt4169250,M.S. Dhoni: The Untold Story,2016,Mayur Bansiwal,Hotel Manager
tt4169250,M.S. Dhoni: The Untold Story,2016,Mahendra Singh Dhoni,Self (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Vijay Kumar Dogra,Railway Team Selecter
tt4169250,M.S. Dhoni: The Untold Story,2016,Aamir Khan,Spectator (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Swini Khara,Young Jayanti
tt4169250,M.S. Dhoni: The Untold Story,2016,Virat Kohli,Self (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Anish Kuruvilla,
tt4169250,M.S. Dhoni: The Untold Story,2016,Ravindra Mankani,Jagmohan Dalmiya
tt4169250,M.S. Dhoni: The Untold Story,2016,Kiran More,Self
tt4169250,M.S. Dhoni: The Untold Story,2016,Muttiah Muralitharan,Self (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Suraj Naagar,Monil
tt4169250,M.S. Dhoni: The Untold Story,2016,Virender Sehwag,Self (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Joginder Sharma,Self (archive footage)
tt4169250,M.S. Dhoni: The Untold Story,2016,Rhea Sharma,Ritu (Sakshi's Friend)
tt4169250,M.S. Dhoni: The Untold Story,2016,Sachin Tendulkar,Self (archive footage)
tt4387040,Airlift,2016,Akshay Kumar,Ranjit Katyal
tt4387040,Airlift,2016,Nimrat Kaur,Amrita Katyal
tt4387040,Airlift,2016,Kumud Mishra,Sanjeev Kohli
tt4387040,Airlift,2016,Prakash Belawadi,George
tt4387040,Airlift,2016,Inaamulhaq,Major Khalaf Bin Zayd
tt4387040,Airlift,2016,Lena,George's Wife (as Lena Kumar)
tt4387040,Airlift,2016,Nissar Khan,Ashok
tt4387040,Airlift,2016,Ninad Kamat,Kurien
tt4387040,Airlift,2016,Kaizaad Kotwal,Poonawalla
tt4387040,Airlift,2016,Feryna Wazheir,Tasneem
tt4387040,Airlift,2016,Ajay Kumar,Joseph
tt4387040,Airlift,2016,Purab Kohli,Ibrahim Durrani
tt4387040,Airlift,2016,Gunjan Malhotra,Meher Poonawala
tt4387040,Airlift,2016,Pooja Nair,Preethi
tt4387040,Airlift,2016,Taranjit Kaur,Nair's Wife (as Taranjeet Kaur)
tt4387040,Airlift,2016,Ajay Arya,Nair
tt4387040,Airlift,2016,Avtar Gill,Amrit Pal
tt4387040,Airlift,2016,Pawan Chopra,"Brij, Indian Ambassador"
tt4387040,Airlift,2016,Arun Bali,Bauji
tt4387040,Airlift,2016,Surendra Pal,"Minister, External Affairs (as Surinder Pal)"
tt4387040,Airlift,2016,Adiba Hussain,Simran
tt4387040,Airlift,2016,Ritika Badiani,George's Daughter
tt4387040,Airlift,2016,Tvisha Bhavin Chopra,Nair's Child
tt4387040,Airlift,2016,Jiyaara Pitalia,Tasneem's Baby
tt4387040,Airlift,2016,Masood Ahmed,Rao
tt4387040,Airlift,2016,Kamal Karamchandani,Businessman #3
tt4387040,Airlift,2016,Jashan Singh Kohli,George's Daughter's Boyfriend (as Jashan Singh)
tt4387040,Airlift,2016,Jennifer Mistry Bansiwal,Rita (as Jennifer Mistry)
tt4387040,Airlift,2016,Bachan Pachehra,Old Man (as Bacchan Pachera)
tt4387040,Airlift,2016,Harshad Kumar,Office Staff Member #1
tt4387040,Airlift,2016,Ahtesham Hussain,Office Staff Member #2
tt4387040,Airlift,2016,M.G. Radhakrishnana,Office Staff Member #3
tt4387040,Airlift,2016,Ruby Kushwah,Office Staff Member #4
tt4387040,Airlift,2016,Jaiveer,Office Staff Member #5
tt4387040,Airlift,2016,Kapil Punjabi,Office Staff Member #6
tt4387040,Airlift,2016,Uday Bhardwaj,Suresh Cook
tt4387040,Airlift,2016,Rajesh Jais,"Indian Embassy Official, Iraq"
tt4387040,Airlift,2016,Sanjay Bhatia,"Indian Embassy Official, Amman"
tt4387040,Airlift,2016,Abhijit Bhor,Garbage Ship Captain
tt4387040,Airlift,2016,Aaradhna Uppal,"Lata, MEA Seceratary (as Aradhana Uppal)"
tt4387040,Airlift,2016,Shekhar Shukla,Indian Official at the Airport #1
tt4387040,Airlift,2016,Narendra Jetley,Indian Official at the Airport #2 (as Narendra Jaitly)
tt4387040,Airlift,2016,Sonika Chopra,
tt4387040,Airlift,2016,Karim Hajee,Senior Pilot
tt4387040,Airlift,2016,Parveen Kaur,Ashok's Wife & Amirta Katyal's Friend
tt4387040,Airlift,2016,Sameer Ali Khan,Prince
tt4387040,Airlift,2016,Ratnesh Mani,Camp gang 1
tt4387040,Airlift,2016,Udai Singh Pawar,Embassy Official - Kuwait
tt4387040,Airlift,2016,Rockey Raina,Iraqi Officer
tt4387040,Airlift,2016,Satya Ranjan,Camp Member
tt4387040,Airlift,2016,Robert Lang,UN Coalition Communications Officer (voice) (uncredited)
tt4434004,Udta Punjab,2016,Shahid Kapoor,Tommy Singh
tt4434004,Udta Punjab,2016,Alia Bhatt,Kumari Pinky
tt4434004,Udta Punjab,2016,Kareena Kapoor,Preet Sahani
tt4434004,Udta Punjab,2016,Diljit Dosanjh,Sartaj Singh
tt4434004,Udta Punjab,2016,Satish Kaushik,Tayaji
tt4434004,Udta Punjab,2016,Manav Vij,Jujhar Singh
tt4434004,Udta Punjab,2016,Vansh Bhardwaj,
tt4434004,Udta Punjab,2016,Suhail Nayyar,Jassi
tt4434004,Udta Punjab,2016,Prabhjyot Singh,Balli
tt4434004,Udta Punjab,2016,Rajesh Kumar Sharma,Kaka
tt4434004,Udta Punjab,2016,Kamal Tiwari,M.P. Maninder Brar (as Kamal Tewari)
tt4434004,Udta Punjab,2016,Mahabir Bhullar,Veerji
tt4434004,Udta Punjab,2016,Suvinder Vicky,Kukku
tt4434004,Udta Punjab,2016,Dilawar Sidhu,Bhandi
tt4434004,Udta Punjab,2016,Lovely Sidhu,Vesper Rider 1
tt4434004,Udta Punjab,2016,Vishu Sharma,Vesper Rider 2
tt4434004,Udta Punjab,2016,Harpreet Singh,Shamsher
tt4434004,Udta Punjab,2016,Gurpreet Toti,Constable 1
tt4434004,Udta Punjab,2016,Ikhattar Singh,Constable 2
tt4434004,Udta Punjab,2016,Pargat Singh,Constable 3
tt4434004,Udta Punjab,2016,Gaurav Sharma,Constable 4
tt4434004,Udta Punjab,2016,Zeeshan Balouch,Smuggler
tt4434004,Udta Punjab,2016,Geetangali Singh,Gursimran
tt4434004,Udta Punjab,2016,Amar Chaudhary,Shyam
tt4434004,Udta Punjab,2016,Sukh Kunwar,Birmingham Boys 1 (as Sukh)
tt4434004,Udta Punjab,2016,Harrdy Sandhu,Birmingham Boys 2 (as Hardy)
tt4434004,Udta Punjab,2016,Annastasia Hamulka,Emo chick (as Anastasiya Hamolka)
tt4434004,Udta Punjab,2016,Kaizaad Kotwal,Speedy boy 1 (as Kaizad Kotwal)
tt4434004,Udta Punjab,2016,Vishal Handa,Speedy boy 2
tt4434004,Udta Punjab,2016,Pawan Singh,Truck driver
tt4434004,Udta Punjab,2016,Ishaan Khattar,Boy at party
tt4434004,Udta Punjab,2016,Aaradhna Uppal,News anchor (as Aradhana Uppal)
tt4434004,Udta Punjab,2016,Satwant Kaur,Sartaj's mom
tt4434004,Udta Punjab,2016,Anita Shabdeesh,Sartaj's aunt
tt4434004,Udta Punjab,2016,Satpal Singh,Sartaj's chacha
tt4434004,Udta Punjab,2016,Nina Tiwana,Beeji
tt4434004,Udta Punjab,2016,Swairaj Sandhu,Pahalwan
tt4434004,Udta Punjab,2016,Ravi Aneja,Pehalwan gang member 1
tt4434004,Udta Punjab,2016,Sandeep Jit Pateela,Pehalwan gang member 2
tt4434004,Udta Punjab,2016,Madhumita Barik,Migrant at hut 1
tt4434004,Udta Punjab,2016,Mayahans Nath,Migrant at hut 2
tt4434004,Udta Punjab,2016,Narinder Nina,Field supervisor
tt4434004,Udta Punjab,2016,Mahinder Pal Singh,Village grocer
tt4434004,Udta Punjab,2016,Taran Bajaj,Harpal (as Tarandeep Bajaj)
tt4434004,Udta Punjab,2016,Varnesh Sharma,Gurpal
tt4434004,Udta Punjab,2016,Vikas Joshi,Jr. Doctor
tt4434004,Udta Punjab,2016,Rahi,Flier guy
tt4434004,Udta Punjab,2016,Gaura Smith,Junkie in prison 1
tt4434004,Udta Punjab,2016,Varun Arya,Junkie in prison 2
tt4434004,Udta Punjab,2016,Kishore Sharma,Old prisoner
tt4434004,Udta Punjab,2016,Pradeep Singh,Young cyclist
tt4434004,Udta Punjab,2016,Amandeep Singh,Constable at bus
tt4434004,Udta Punjab,2016,Sukhdev Singh,Sikh passerby
tt4434004,Udta Punjab,2016,Bhawsheel Sahni,Lucky
tt4434004,Udta Punjab,2016,Jaswant Daman,Parjay
tt4434004,Udta Punjab,2016,Binny Singh,News reporter 1 (as Binni Singh)
tt4434004,Udta Punjab,2016,Abishek Chandana,News reporter 2
tt4434004,Udta Punjab,2016,Abishek Arora,News reporter 3
tt4434004,Udta Punjab,2016,Shubham Kumar,Bouncer 1
tt4434004,Udta Punjab,2016,Lakhwinder Pal Singh,Bouncer 2
tt4434004,Udta Punjab,2016,Satnam Singh,Watchman at factory 1
tt4434004,Udta Punjab,2016,Jasbir Chingiria,Watchman at factory 2
tt4434004,Udta Punjab,2016,Lakha Lehri,Factory manager (as Dr. Lakha Lehri)
tt4434004,Udta Punjab,2016,Mani Kular,Factory worker 1
tt4434004,Udta Punjab,2016,Manpreet Singh,Factory worker 2
tt4434004,Udta Punjab,2016,Vikram Chouhan,Factory worker 3
tt4434004,Udta Punjab,2016,Satyajeet Rajput,Watchman at factory 3
tt4434004,Udta Punjab,2016,Sukhvinder Saini,Tommy's make-up man
tt4434004,Udta Punjab,2016,Sikhander Tripathi,Jatt boy
tt4434004,Udta Punjab,2016,Abreet Pal,Jatt boy
tt4434004,Udta Punjab,2016,Kanwar Pal Singh,Jatt boy
tt4434004,Udta Punjab,2016,Randhir,Jatt boy
tt4434004,Udta Punjab,2016,Simardeep Singh,Jatt boy
tt4434004,Udta Punjab,2016,Kuldeep Singh Sran,Jatt boy
tt4434004,Udta Punjab,2016,Shivender Sharma,Jatt boy
tt4434004,Udta Punjab,2016,Robin Toor,Jatt boy
tt4434004,Udta Punjab,2016,Dr. Kurundeep Singh,Jatt boy
tt4434004,Udta Punjab,2016,Bhavya Khanna,Junkie school boy
tt4434004,Udta Punjab,2016,Gourish Khanna,Junkie school boy
tt4434004,Udta Punjab,2016,Ashok,Event organizer
tt4434004,Udta Punjab,2016,Bhatt,Event organizer
tt4434004,Udta Punjab,2016,Bharat Bhushan,Virender Singh's father (as Bhrat Bhushan)
tt4434004,Udta Punjab,2016,Rajender Chaudhary,Constable at hospital
tt4434004,Udta Punjab,2016,Anna Ador,Gothic chick
tt4434004,Udta Punjab,2016,Arvinder Bhatti,Event Manager
tt4434004,Udta Punjab,2016,Mansi Jhingran,News Anchor
tt4434004,Udta Punjab,2016,Pawan Singh,Truck Driver
tt4559006,Ae Dil Hai Mushkil,2016,Ranbir Kapoor,Ayan Sanger
tt4559006,Ae Dil Hai Mushkil,2016,Aishwarya Rai Bachchan,Saba
tt4559006,Ae Dil Hai Mushkil,2016,Anushka Sharma,Alizeh
tt4559006,Ae Dil Hai Mushkil,2016,Fawad Khan,Ali
tt4559006,Ae Dil Hai Mushkil,2016,Lisa Haydon,Lisa D'Souza
tt4559006,Ae Dil Hai Mushkil,2016,Imran Abbas,Dr. Faisal
tt4559006,Ae Dil Hai Mushkil,2016,Pooja Mehta,Bollywood Dance Class Teacher
tt4559006,Ae Dil Hai Mushkil,2016,Cru Fox,Ayan's Main Bandmembers - Lead Guitarist
tt4559006,Ae Dil Hai Mushkil,2016,Jamil Ahmed,Drummer
tt4559006,Ae Dil Hai Mushkil,2016,Phyl Cashman,Bass Guitarist
tt4559006,Ae Dil Hai Mushkil,2016,Timea Gazdag,Keyboards
tt4559006,Ae Dil Hai Mushkil,2016,Yohan Contractor,Video Recorder
tt4559006,Ae Dil Hai Mushkil,2016,Byron,Ayan's Additional Bandmembers - Violinists
tt4559006,Ae Dil Hai Mushkil,2016,Yolita,Ayan's Additional Bandmembers - Violinists
tt4559006,Ae Dil Hai Mushkil,2016,Niccolo,Ayan's Additional Bandmembers - Violinists
tt4559006,Ae Dil Hai Mushkil,2016,Samara,Ayan's Additional Bandmembers - Violinists
tt4559006,Ae Dil Hai Mushkil,2016,Carl,Ayan's Additional Bandmembers - Violinists
tt4559006,Ae Dil Hai Mushkil,2016,Silas,Alice in Wonderland
tt4559006,Ae Dil Hai Mushkil,2016,Leandro,Alice in Wonderland
tt4559006,Ae Dil Hai Mushkil,2016,Alex Gardner,Paramedics
tt4559006,Ae Dil Hai Mushkil,2016,Becky Nixon,Paramedics
tt4559006,Ae Dil Hai Mushkil,2016,Kaushal Kapoor,Alizeh's Father
tt4559006,Ae Dil Hai Mushkil,2016,Sukanya Dhanda,Alizeh's Mother
tt4559006,Ae Dil Hai Mushkil,2016,Shweta Singh,Alizeh's Sisters
tt4559006,Ae Dil Hai Mushkil,2016,Hezal Tyagi,Alizeh's Sisters
tt4559006,Ae Dil Hai Mushkil,2016,Preena Jhamb,Alizeh's Sisters
tt4559006,Ae Dil Hai Mushkil,2016,Farah Ahmed,Bollywood Dance Class Dancer
tt4559006,Ae Dil Hai Mushkil,2016,Abdul Hakim Joy,Concert Rocker
tt4559006,Ae Dil Hai Mushkil,2016,Lee Kemp,Student
tt4559006,Ae Dil Hai Mushkil,2016,Kaushal Odedra,Trumpet Player
tt4559006,Ae Dil Hai Mushkil,2016,Hiten Patel,Flight Passenger
tt4559006,Ae Dil Hai Mushkil,2016,Chanelle Sadie Paul,Club Back Up Singer
tt4559006,Ae Dil Hai Mushkil,2016,Hawke Wood,Elf (as Emily Wood)
tt4559006,Ae Dil Hai Mushkil,2016,Sofia Abbasi,Posh Restaurant Guest / Nightclubber (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Manoj Anand,Bollywood Medley Wedding Dancer / Concert Rocker (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Anushka Arora,Bollywood Medley Wedding Dancer (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Claire Ashton,French Language Student (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Raj Awasti,Bollywood Dancer (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Richard Banks,Bollywood Dance Class Dancer (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Susan Baskerville,Bollywood Dance Class Dancer (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Alia Bhatt,DJ at Silent Disco (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Kishore Bhatt,Chemo Ward Patient (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,David Broughton,Airport Passenger (uncredited)
tt4559006,Ae Dil Hai Mushkil,2016,Yulian Caesar,Nightclubber / Stage Crew (uncredited)
